datetime_from_utc;1/4h
09.10.2024 06:30;-18,79
09.10.2024 06:45;-18,99
09.10.2024 07:00;-17,14
09.10.2024 07:15;-15,88
09.10.2024 07:30;-14,68
09.10.2024 07:45;-10,28
09.10.2024 08:00;-2,51
09.10.2024 08:15;0,5
09.10.2024 08:30;-2,08
09.10.2024 08:45;1,19
09.10.2024 09:00;1,76
09.10.2024 09:15;6,74
09.10.2024 09:30;5,56
09.10.2024 09:45;9,92
09.10.2024 10:00;14,26
09.10.2024 10:15;15,62
09.10.2024 10:30;17,06
09.10.2024 10:45;15,42
09.10.2024 11:00;15,79
09.10.2024 11:15;16,76
09.10.2024 11:30;19,07
09.10.2024 11:45;15,61
09.10.2024 12:00;14,55
09.10.2024 12:15;16,8
09.10.2024 12:30;16,44
09.10.2024 12:45;11,69
09.10.2024 13:00;7,43
09.10.2024 13:15;2,22
09.10.2024 13:30;6,08
09.10.2024 13:45;2
09.10.2024 14:00;0,18
09.10.2024 14:15;-4,98
09.10.2024 14:30;-10,91
09.10.2024 14:45;-11,41
09.10.2024 15:00;-11,89
09.10.2024 15:15;-12,7
09.10.2024 15:30;-16,02
09.10.2024 15:45;-17,26
09.10.2024 16:00;-21,5
09.10.2024 16:15;-21,03
09.10.2024 16:30;-23,68
09.10.2024 16:45;-22,51
09.10.2024 17:00;-26,55
09.10.2024 17:15;-26,82
09.10.2024 17:30;-25,43
09.10.2024 17:45;-25,36
09.10.2024 18:00;-22,6
09.10.2024 18:15;-20,29
09.10.2024 18:30;-21,02
09.10.2024 18:45;-21,4
09.10.2024 19:00;-19,87
09.10.2024 19:15;-20,75
09.10.2024 19:30;-20,28
09.10.2024 19:45;-20,02
09.10.2024 20:00;-20,65
09.10.2024 20:15;-18,87
09.10.2024 20:30;-18,85
09.10.2024 20:45;-18,83
09.10.2024 21:00;-18,84
09.10.2024 21:15;-16,14
09.10.2024 21:30;-14,25
09.10.2024 21:45;-15,33
09.10.2024 22:00;-15,48
09.10.2024 22:15;-16,52
09.10.2024 22:30;-15,57
09.10.2024 22:45;-14,82
09.10.2024 23:00;-16,6
09.10.2024 23:15;-14,97
09.10.2024 23:30;-16,94
09.10.2024 23:45;-19,24
10.10.2024 00:00;-18,61
10.10.2024 00:15;-18,52
10.10.2024 00:30;-18,93
10.10.2024 00:45;-19,71
10.10.2024 01:00;-18,18
10.10.2024 01:15;-17,31
10.10.2024 01:30;-17,56
10.10.2024 01:45;-16,72
10.10.2024 02:00;-13,68
10.10.2024 02:15;-14,08
10.10.2024 02:30;-13,92
10.10.2024 02:45;-14,53
10.10.2024 03:00;-13,06
10.10.2024 03:15;-13,77
10.10.2024 03:30;-15,82
10.10.2024 03:45;-14,31
10.10.2024 04:00;-14,9
10.10.2024 04:15;-17,91
10.10.2024 04:30;-18,67
10.10.2024 04:45;-18,69
10.10.2024 05:00;-16,05
10.10.2024 05:15;-15,15
10.10.2024 05:30;-14,7
10.10.2024 05:45;-16,12
10.10.2024 06:00;-19,09
10.10.2024 06:15;-21,04
10.10.2024 06:30;-16,7
10.10.2024 06:45;-15,77
10.10.2024 07:00;-16,77
10.10.2024 07:15;-18,6
10.10.2024 07:30;-18,1
10.10.2024 07:45;-17,23
10.10.2024 08:00;-20,85
10.10.2024 08:15;-20,86
10.10.2024 08:30;-15,48
10.10.2024 08:45;2,05
10.10.2024 09:00;2,77
10.10.2024 09:15;9,73
10.10.2024 09:30;5,04
10.10.2024 09:45;-0,84
10.10.2024 10:00;-2,52
10.10.2024 10:15;-6,44
10.10.2024 10:30;-5,53
10.10.2024 10:45;-6,01
10.10.2024 11:00;-10,26
10.10.2024 11:15;-12,91
10.10.2024 11:30;-14,46
10.10.2024 11:45;-14,62
10.10.2024 12:00;-17,74
10.10.2024 12:15;-15,22
10.10.2024 12:30;-15,72
10.10.2024 12:45;-16,09
10.10.2024 13:00;-16,4
10.10.2024 13:15;-13,44
10.10.2024 13:30;-15,41
10.10.2024 13:45;-7,42
10.10.2024 14:00;-7,73
10.10.2024 14:15;-8,9
10.10.2024 14:30;-10,9
10.10.2024 14:45;-12,6
10.10.2024 15:00;-14
10.10.2024 15:15;-13,7
10.10.2024 15:30;-14,06
10.10.2024 15:45;-14,05
10.10.2024 16:00;-18,36
10.10.2024 16:15;-22,46
10.10.2024 16:30;-24
10.10.2024 16:45;-23,18
10.10.2024 17:00;-21,28
10.10.2024 17:15;-21,62
10.10.2024 17:30;-19,18
10.10.2024 17:45;-19,52
10.10.2024 18:00;-21,71
10.10.2024 18:15;-22,1
10.10.2024 18:30;-22,37
10.10.2024 18:45;-23,08
10.10.2024 19:00;-23,74
10.10.2024 19:15;-25,36
10.10.2024 19:30;-23,47
10.10.2024 19:45;-23,25
10.10.2024 20:00;-19,33
10.10.2024 20:15;-17,53
10.10.2024 20:30;-18,02
10.10.2024 20:45;-16,59
10.10.2024 21:00;-16,64
10.10.2024 21:15;-17,94
10.10.2024 21:30;-16,74
10.10.2024 21:45;-14,56
10.10.2024 22:00;-17,12
10.10.2024 22:15;-16,85
10.10.2024 22:30;-16,28
10.10.2024 22:45;-17,25
10.10.2024 23:00;-19,83
10.10.2024 23:15;-17,16
10.10.2024 23:30;-15,94
10.10.2024 23:45;-15,71
11.10.2024 00:00;-16,85
11.10.2024 00:15;-17,5
11.10.2024 00:30;-16,21
11.10.2024 00:45;-17,36
11.10.2024 01:00;-17,37
11.10.2024 01:15;-15,4
11.10.2024 01:30;-15,18
11.10.2024 01:45;-15,64
11.10.2024 02:00;-14,89
11.10.2024 02:15;-15,31
11.10.2024 02:30;-15,94
11.10.2024 02:45;-15,81
11.10.2024 03:00;-15,16
11.10.2024 03:15;-14,82
11.10.2024 03:30;-15,17
11.10.2024 03:45;-15,68
11.10.2024 04:00;-14,63
11.10.2024 04:15;-16,03
11.10.2024 04:30;-17,66
11.10.2024 04:45;-16,79
11.10.2024 05:00;-11,69
11.10.2024 05:15;-12,58
11.10.2024 05:30;-17,61
11.10.2024 05:45;-17,75
11.10.2024 06:00;-17,99
11.10.2024 06:15;-10,26
11.10.2024 06:30;-9,01
11.10.2024 06:45;-8,03
11.10.2024 07:00;-8,61
11.10.2024 07:15;-8,95
11.10.2024 07:30;-6,76
11.10.2024 07:45;-10,43
11.10.2024 08:00;-13,11
11.10.2024 08:15;-11,39
11.10.2024 08:30;-8,96
11.10.2024 08:45;-4,67
11.10.2024 09:00;-1,68
11.10.2024 09:15;-8,03
11.10.2024 09:30;-8,94
11.10.2024 09:45;-8,31
11.10.2024 10:00;-14,23
11.10.2024 10:15;-9,72
11.10.2024 10:30;-5,45
11.10.2024 10:45;9,7
11.10.2024 11:00;3,27
11.10.2024 11:15;-4,3
11.10.2024 11:30;-0,91
11.10.2024 11:45;1,98
11.10.2024 12:00;9,22
11.10.2024 12:15;0,15
11.10.2024 12:30;5,94
11.10.2024 12:45;9,11
11.10.2024 13:00;0,23
11.10.2024 13:15;4,85
11.10.2024 13:30;0,63
11.10.2024 13:45;-1,21
11.10.2024 14:00;-6,25
11.10.2024 14:15;5,29
11.10.2024 14:30;4,45
11.10.2024 14:45;-3,8
11.10.2024 15:00;-5,94
11.10.2024 15:15;-9,36
11.10.2024 15:30;-15,14
11.10.2024 15:45;-14,44
11.10.2024 16:00;-16,85
11.10.2024 16:15;-15,85
11.10.2024 16:30;-21,19
11.10.2024 16:45;-21,43
11.10.2024 17:00;-22,81
11.10.2024 17:15;-21,37
11.10.2024 17:30;-19,53
11.10.2024 17:45;-18,99
11.10.2024 18:00;-16,79
11.10.2024 18:15;-19,27
11.10.2024 18:30;-18,77
11.10.2024 18:45;-17,03
11.10.2024 19:00;-17,21
11.10.2024 19:15;-17,79
11.10.2024 19:30;-17,42
11.10.2024 19:45;-19,6
11.10.2024 20:00;-17,45
11.10.2024 20:15;-18,66
11.10.2024 20:30;-18,93
11.10.2024 20:45;-17,53
11.10.2024 21:00;-18,12
11.10.2024 21:15;-17,86
11.10.2024 21:30;-17,76
11.10.2024 21:45;-16,48
11.10.2024 22:00;-16,23
11.10.2024 22:15;-14,82
11.10.2024 22:30;-14,46
11.10.2024 22:45;-17,96
11.10.2024 23:00;-18,78
11.10.2024 23:15;-16,82
11.10.2024 23:30;-15,71
11.10.2024 23:45;-17,38
12.10.2024 00:00;-16,39
12.10.2024 00:15;-13,54
12.10.2024 00:30;-13,54
12.10.2024 00:45;-14,48
12.10.2024 01:00;-14,72
12.10.2024 01:15;-11,56
12.10.2024 01:30;-13,24
12.10.2024 01:45;-11,67
12.10.2024 02:00;-10,24
12.10.2024 02:15;-10,37
12.10.2024 02:30;-11,44
12.10.2024 02:45;-11,6
12.10.2024 03:00;-10,77
12.10.2024 03:15;-10,91
12.10.2024 03:30;-11,11
12.10.2024 03:45;-13,01
12.10.2024 04:00;-12,4
12.10.2024 04:15;-12,59
12.10.2024 04:30;-12,26
12.10.2024 04:45;-13,33
12.10.2024 05:00;-10,06
12.10.2024 05:15;-10,01
12.10.2024 05:30;-10,06
12.10.2024 05:45;-10,18
12.10.2024 06:00;-10,62
12.10.2024 06:15;-7,7
12.10.2024 06:30;-7,84
12.10.2024 06:45;-7,32
12.10.2024 07:00;-4,99
12.10.2024 07:15;-0,45
12.10.2024 07:30;3,97
12.10.2024 07:45;7,21
12.10.2024 08:00;6,91
12.10.2024 08:15;4,1
12.10.2024 08:30;3,32
12.10.2024 08:45;2,73
12.10.2024 09:00;6,85
12.10.2024 09:15;11,18
12.10.2024 09:30;8,44
12.10.2024 09:45;3,72
12.10.2024 10:00;7,1
12.10.2024 10:15;16,7
12.10.2024 10:30;14,6
12.10.2024 10:45;14,3
12.10.2024 11:00;13,78
12.10.2024 11:15;8,62
12.10.2024 11:30;6,02
12.10.2024 11:45;8,4
12.10.2024 12:00;7,15
12.10.2024 12:15;7,71
12.10.2024 12:30;5,06
12.10.2024 12:45;5,71
12.10.2024 13:00;6,92
12.10.2024 13:15;2,51
12.10.2024 13:30;-2,28
12.10.2024 13:45;-3,81
12.10.2024 14:00;-4,15
12.10.2024 14:15;-6,29
12.10.2024 14:30;-10,95
12.10.2024 14:45;-5,16
12.10.2024 15:00;-6,1
12.10.2024 15:15;-13,3
12.10.2024 15:30;-15,08
12.10.2024 15:45;-17,51
12.10.2024 16:00;-19,16
12.10.2024 16:15;-22,35
12.10.2024 16:30;-26,29
12.10.2024 16:45;-24,62
12.10.2024 17:00;-28,16
12.10.2024 17:15;-27,87
12.10.2024 17:30;-22,48
12.10.2024 17:45;-18,24
12.10.2024 18:00;-17,97
12.10.2024 18:15;-20,4
12.10.2024 18:30;-19,16
12.10.2024 18:45;-20,31
12.10.2024 19:00;-16,72
12.10.2024 19:15;-16,28
12.10.2024 19:30;-14,73
12.10.2024 19:45;-13,05
12.10.2024 20:00;-12,5
12.10.2024 20:15;-12,3
12.10.2024 20:30;-11,83
12.10.2024 20:45;-11,44
12.10.2024 21:00;-10,54
12.10.2024 21:15;-9,76
12.10.2024 21:30;-8,95
12.10.2024 21:45;-8,98
12.10.2024 22:00;-8,57
12.10.2024 22:15;-9,49
12.10.2024 22:30;-10,37
12.10.2024 22:45;-9,96
12.10.2024 23:00;-9,08
12.10.2024 23:15;-12,63
12.10.2024 23:30;-15,11
12.10.2024 23:45;-14,04
13.10.2024 00:00;-13,57
13.10.2024 00:15;-13,65
13.10.2024 00:30;-13,79
13.10.2024 00:45;-14,6
13.10.2024 01:00;-14,34
13.10.2024 01:15;-14,04
13.10.2024 01:30;-11,68
13.10.2024 01:45;-8,19
13.10.2024 02:00;-7,85
13.10.2024 02:15;-7,85
13.10.2024 02:30;-8,91
13.10.2024 02:45;-8,36
13.10.2024 03:00;-10,13
13.10.2024 03:15;-10,52
13.10.2024 03:30;-13,29
13.10.2024 03:45;-11,37
13.10.2024 04:00;-11,39
13.10.2024 04:15;-11,27
13.10.2024 04:30;-10,59
13.10.2024 04:45;-10,96
13.10.2024 05:00;-9,55
13.10.2024 05:15;-6,81
13.10.2024 05:30;-7,29
13.10.2024 05:45;-8,02
13.10.2024 06:00;-7,51
13.10.2024 06:15;-7,63
13.10.2024 06:30;-8,35
13.10.2024 06:45;-8,1
13.10.2024 07:00;-7,07
13.10.2024 07:15;-8,21
13.10.2024 07:30;-8,29
13.10.2024 07:45;-9,82
13.10.2024 08:00;-10,35
13.10.2024 08:15;-7,78
13.10.2024 08:30;-1,3
13.10.2024 08:45;-5,53
13.10.2024 09:00;-13,86
13.10.2024 09:15;-18,64
13.10.2024 09:30;-16,29
13.10.2024 09:45;-11,12
13.10.2024 10:00;-13
13.10.2024 10:15;-11,75
13.10.2024 10:30;-9,52
13.10.2024 10:45;-16,47
13.10.2024 11:00;-16,42
13.10.2024 11:15;-12,56
13.10.2024 11:30;-11,61
13.10.2024 11:45;-13,39
13.10.2024 12:00;-8,61
13.10.2024 12:15;-6,78
13.10.2024 12:30;-8,16
13.10.2024 12:45;-7,75
13.10.2024 13:00;-7,64
13.10.2024 13:15;-1,64
13.10.2024 13:30;01,01,2025
13.10.2024 13:45;-0,86
13.10.2024 14:00;0,88
13.10.2024 14:15;-3,66
13.10.2024 14:30;-6,64
13.10.2024 14:45;-11,54
13.10.2024 15:00;-15,41
13.10.2024 15:15;-18,6
13.10.2024 15:30;-19,3
13.10.2024 15:45;-20,42
13.10.2024 16:00;-21,16
13.10.2024 16:15;-23,24
13.10.2024 16:30;-21,56
13.10.2024 16:45;-21,94
13.10.2024 17:00;-21,57
13.10.2024 17:15;-20,82
13.10.2024 17:30;-20,3
13.10.2024 17:45;-21,07
13.10.2024 18:00;-21,49
13.10.2024 18:15;-21,94
13.10.2024 18:30;-22,96
13.10.2024 18:45;-20,37
13.10.2024 19:00;-19,55
13.10.2024 19:15;-18,29
13.10.2024 19:30;-20,61
13.10.2024 19:45;-19,42
13.10.2024 20:00;-18,6
13.10.2024 20:15;-19,73
13.10.2024 20:30;-19,44
13.10.2024 20:45;-18,08
13.10.2024 21:00;-19,53
13.10.2024 21:15;-17,31
13.10.2024 21:30;-17,54
13.10.2024 21:45;-17,53
13.10.2024 22:00;-18,21
13.10.2024 22:15;-19,25
13.10.2024 22:30;-20,12
13.10.2024 22:45;-20,19
13.10.2024 23:00;-19,37
13.10.2024 23:15;-18,38
13.10.2024 23:30;-19,89
13.10.2024 23:45;-23,34
14.10.2024 00:00;-21,77
14.10.2024 00:15;-21,66
14.10.2024 00:30;-20,63
14.10.2024 00:45;-21
14.10.2024 01:00;-23,75
14.10.2024 01:15;-21,2
14.10.2024 01:30;-19,98
14.10.2024 01:45;-19,4
14.10.2024 02:00;-19,76
14.10.2024 02:15;-19,83
14.10.2024 02:30;-21,5
14.10.2024 02:45;-20
14.10.2024 03:00;-22,33
14.10.2024 03:15;-21,37
14.10.2024 03:30;-22,94
14.10.2024 03:45;-22,28
14.10.2024 04:00;-20,75
14.10.2024 04:15;-21,08
14.10.2024 04:30;-22,13
14.10.2024 04:45;-25,7
14.10.2024 05:00;-22,68
14.10.2024 05:15;-23,11
14.10.2024 05:30;-22,65
14.10.2024 05:45;-22,57
14.10.2024 06:00;-20,67
14.10.2024 06:15;-17,94
14.10.2024 06:30;-17,12
14.10.2024 06:45;-14,1
14.10.2024 07:00;-12,2
14.10.2024 07:15;-7,09
14.10.2024 07:30;-3,62
14.10.2024 07:45;-1,61
14.10.2024 08:00;2
14.10.2024 08:15;1,09
14.10.2024 08:30;5,27
14.10.2024 08:45;2,55
14.10.2024 09:00;6,07
14.10.2024 09:15;6,29
14.10.2024 09:30;7,49
14.10.2024 09:45;3,06
14.10.2024 10:00;-3,95
14.10.2024 10:15;-3,78
14.10.2024 10:30;-1,61
14.10.2024 10:45;-5,74
14.10.2024 11:00;0,21
14.10.2024 11:15;-6,18
14.10.2024 11:30;-6,73
14.10.2024 11:45;-2,32
14.10.2024 12:00;-5,66
14.10.2024 12:15;-9,39
14.10.2024 12:30;-8,98
14.10.2024 12:45;-15,02
14.10.2024 13:00;-14,08
14.10.2024 13:15;-7,5
14.10.2024 13:30;-1,87
14.10.2024 13:45;1,78
14.10.2024 14:00;-1,26
14.10.2024 14:15;-4,12
14.10.2024 14:30;-3,13
14.10.2024 14:45;-10,31
14.10.2024 15:00;-11,69
14.10.2024 15:15;-12,85
14.10.2024 15:30;-12,04
14.10.2024 15:45;-13,63
14.10.2024 16:00;-15,23
14.10.2024 16:15;-21,78
14.10.2024 16:30;-25,78
14.10.2024 16:45;-24,22
14.10.2024 17:00;-25,28
14.10.2024 17:15;-24,81
14.10.2024 17:30;-22,85
14.10.2024 17:45;-22,39
14.10.2024 18:00;-22,32
14.10.2024 18:15;-22,99
14.10.2024 18:30;-20,56
14.10.2024 18:45;-20,34
14.10.2024 19:00;-21,11
14.10.2024 19:15;-20,38
14.10.2024 19:30;-16,61
14.10.2024 19:45;-15,66
14.10.2024 20:00;-14,73
14.10.2024 20:15;-10,7
14.10.2024 20:30;-11,24
14.10.2024 20:45;-11,8
14.10.2024 21:00;-12,95
14.10.2024 21:15;-12,18
14.10.2024 21:30;-9,69
14.10.2024 21:45;-9,83
14.10.2024 22:00;-10,51
14.10.2024 22:15;-9,28
14.10.2024 22:30;-8,47
14.10.2024 22:45;-8,46
14.10.2024 23:00;-8,1
14.10.2024 23:15;-7,57
14.10.2024 23:30;-7,97
14.10.2024 23:45;-7,72
15.10.2024 00:00;-8,78
15.10.2024 00:15;-8,16
15.10.2024 00:30;-8,01
15.10.2024 00:45;-11,2
15.10.2024 01:00;-14,62
15.10.2024 01:15;-12,6
15.10.2024 01:30;-10,92
15.10.2024 01:45;-10,76
15.10.2024 02:00;-9,88
15.10.2024 02:15;-9,79
15.10.2024 02:30;-11,65
15.10.2024 02:45;-11,24
15.10.2024 03:00;-13,45
15.10.2024 03:15;-14,01
15.10.2024 03:30;-12,93
15.10.2024 03:45;-12,56
15.10.2024 04:00;-17,36
15.10.2024 04:15;-19,53
15.10.2024 04:30;-18,58
15.10.2024 04:45;-26,6
15.10.2024 05:00;-26,1
15.10.2024 05:15;-24,66
15.10.2024 05:30;-22,29
15.10.2024 05:45;-23,63
15.10.2024 06:00;-23,19
15.10.2024 06:15;-18,81
15.10.2024 06:30;-14,2
15.10.2024 06:45;-11,15
15.10.2024 07:00;-7,7
15.10.2024 07:15;-1,64
15.10.2024 07:30;2,35
15.10.2024 07:45;3,78
15.10.2024 08:00;7,03
15.10.2024 08:15;6,53
15.10.2024 08:30;11,84
15.10.2024 08:45;13,56
15.10.2024 09:00;13,92
15.10.2024 09:15;15,48
15.10.2024 09:30;16,08
15.10.2024 09:45;15,54
15.10.2024 10:00;19,13
15.10.2024 10:15;20,75
15.10.2024 10:30;23,41
15.10.2024 10:45;24,54
15.10.2024 11:00;22,55
15.10.2024 11:15;25,13
15.10.2024 11:30;19,71
15.10.2024 11:45;7,46
15.10.2024 12:00;10,19
15.10.2024 12:15;02,07,2025
15.10.2024 12:30;-2,41
15.10.2024 12:45;-2,23
15.10.2024 13:00;-4,14
15.10.2024 13:15;0,83
15.10.2024 13:30;7
15.10.2024 13:45;3,62
15.10.2024 14:00;-1,23
15.10.2024 14:15;-3,53
15.10.2024 14:30;-9,61
15.10.2024 14:45;-7,43
15.10.2024 15:00;-9,79
15.10.2024 15:15;-11,83
15.10.2024 15:30;-13,86
15.10.2024 15:45;-12,27
15.10.2024 16:00;-14,09
15.10.2024 16:15;-16,54
15.10.2024 16:30;-19,14
15.10.2024 16:45;-21,06
15.10.2024 17:00;-22,55
15.10.2024 17:15;-21,68
15.10.2024 17:30;-20,56
15.10.2024 17:45;-20,31
15.10.2024 18:00;-19,95
15.10.2024 18:15;-22,33
15.10.2024 18:30;-21,42
15.10.2024 18:45;-21,63
15.10.2024 19:00;-20,39
15.10.2024 19:15;-21,09
15.10.2024 19:30;-21,94
15.10.2024 19:45;-20,92
15.10.2024 20:00;-18,28
15.10.2024 20:15;-16,63
15.10.2024 20:30;-15,53
15.10.2024 20:45;-14,46
15.10.2024 21:00;-13,29
15.10.2024 21:15;-8,93
15.10.2024 21:30;-11,99
15.10.2024 21:45;-8,84
15.10.2024 22:00;-8,46
15.10.2024 22:15;-9,55
15.10.2024 22:30;-10,31
15.10.2024 22:45;-10,46
15.10.2024 23:00;-11,45
15.10.2024 23:15;-10,17
15.10.2024 23:30;-9,2
15.10.2024 23:45;-8,39
16.10.2024 00:00;-8,4
16.10.2024 00:15;-10,06
16.10.2024 00:30;-8,81
16.10.2024 00:45;-8,55
16.10.2024 01:00;-9,41
16.10.2024 01:15;-9,02
16.10.2024 01:30;-7,67
16.10.2024 01:45;-9,2
16.10.2024 02:00;-9,09
16.10.2024 02:15;-12,69
16.10.2024 02:30;-11,39
16.10.2024 02:45;-12,25
16.10.2024 03:00;-13,02
16.10.2024 03:15;-13,02
16.10.2024 03:30;-12,72
16.10.2024 03:45;-13,34
16.10.2024 04:00;-14,56
16.10.2024 04:15;-15,33
16.10.2024 04:30;-18,11
16.10.2024 04:45;-18,86
16.10.2024 05:00;-17,57
16.10.2024 05:15;-18,22
16.10.2024 05:30;-20,09
16.10.2024 05:45;-21,87
16.10.2024 06:00;-23,71
16.10.2024 06:15;-20,95
16.10.2024 06:30;-18,45
16.10.2024 06:45;-17,46
16.10.2024 07:00;-9,55
16.10.2024 07:15;-2,66
16.10.2024 07:30;-0,75
16.10.2024 07:45;3,11
16.10.2024 08:00;8,61
16.10.2024 08:15;10,76
16.10.2024 08:30;12,42
16.10.2024 08:45;15,58
16.10.2024 09:00;16,82
16.10.2024 09:15;17,52
16.10.2024 09:30;20,15
16.10.2024 09:45;19,94
16.10.2024 10:00;22,04
16.10.2024 10:15;23,49
16.10.2024 10:30;23,29
16.10.2024 10:45;22,7
16.10.2024 11:00;20,99
16.10.2024 11:15;19,35
16.10.2024 11:30;21,1
16.10.2024 11:45;22,89
16.10.2024 12:00;20,83
16.10.2024 12:15;19,06
16.10.2024 12:30;18,84
16.10.2024 12:45;16,76
16.10.2024 13:00;14,99
16.10.2024 13:15;9,24
16.10.2024 13:30;8,73
16.10.2024 13:45;6,66
16.10.2024 14:00;4,72
16.10.2024 14:15;1,41
16.10.2024 14:30;-0,98
16.10.2024 14:45;-5,27
16.10.2024 15:00;-8,23
16.10.2024 15:15;-11,65
16.10.2024 15:30;-15,31
16.10.2024 15:45;-14,24
16.10.2024 16:00;-13,11
16.10.2024 16:15;-16,67
16.10.2024 16:30;-17,91
16.10.2024 16:45;-18,1
16.10.2024 17:00;-16,73
16.10.2024 17:15;-16,89
16.10.2024 17:30;-15,81
16.10.2024 17:45;-15,36
16.10.2024 18:00;-19,18
16.10.2024 18:15;-19,3
16.10.2024 18:30;-18,27
16.10.2024 18:45;-16,2
16.10.2024 19:00;-16,5
16.10.2024 19:15;-17,59
16.10.2024 19:30;-19,71
16.10.2024 19:45;-19,15
16.10.2024 20:00;-17,97
16.10.2024 20:15;-18,49
16.10.2024 20:30;-18,92
16.10.2024 20:45;-18,52
16.10.2024 21:00;-17,15
16.10.2024 21:15;-16,04
16.10.2024 21:30;-16,21
16.10.2024 21:45;-16,96
16.10.2024 22:00;-12,67
16.10.2024 22:15;-11,42
16.10.2024 22:30;-11,59
16.10.2024 22:45;-10,4
16.10.2024 23:00;-9,88
16.10.2024 23:15;-10,79
16.10.2024 23:30;-10,89
16.10.2024 23:45;-11,58
17.10.2024 00:00;-10,71
17.10.2024 00:15;-8,82
17.10.2024 00:30;-7,97
17.10.2024 00:45;-8,49
17.10.2024 01:00;-8,67
17.10.2024 01:15;-9,11
17.10.2024 01:30;-8,36
17.10.2024 01:45;-8,4
17.10.2024 02:00;-9,23
17.10.2024 02:15;-7,83
17.10.2024 02:30;-8,14
17.10.2024 02:45;-9,47
17.10.2024 03:00;-9,31
17.10.2024 03:15;-9,85
17.10.2024 03:30;-12,26
17.10.2024 03:45;-11,64
17.10.2024 04:00;-13,63
17.10.2024 04:15;-12,4
17.10.2024 04:30;-13,75
17.10.2024 04:45;-16,24
17.10.2024 05:00;-15,07
17.10.2024 05:15;-12,62
17.10.2024 05:30;-15,99
17.10.2024 05:45;-14,43
17.10.2024 06:00;-17,58
17.10.2024 06:15;-12,8
17.10.2024 06:30;-10,2
17.10.2024 06:45;-11,15
17.10.2024 07:00;-7,1
17.10.2024 07:15;-3,55
17.10.2024 07:30;-0,52
17.10.2024 07:45;2,13
17.10.2024 08:00;3,17
17.10.2024 08:15;2,31
17.10.2024 08:30;4,68
17.10.2024 08:45;10,53
17.10.2024 09:00;13,58
17.10.2024 09:15;14
17.10.2024 09:30;14,3
17.10.2024 09:45;17,42
17.10.2024 10:00;19,43
17.10.2024 10:15;21,36
17.10.2024 10:30;21,91
17.10.2024 10:45;21,25
17.10.2024 11:00;14,35
17.10.2024 11:15;13,6
17.10.2024 11:30;15
17.10.2024 11:45;9,88
17.10.2024 12:00;7,75
17.10.2024 12:15;11,63
17.10.2024 12:30;11,05
17.10.2024 12:45;9,9
17.10.2024 13:00;6,77
17.10.2024 13:15;6,19
17.10.2024 13:30;3,95
17.10.2024 13:45;-4,56
17.10.2024 14:00;-11,06
17.10.2024 14:15;-14,88
17.10.2024 14:30;-17,93
17.10.2024 14:45;-11,32
17.10.2024 15:00;-10,53
17.10.2024 15:15;-14,9
17.10.2024 15:30;-14,15
17.10.2024 15:45;-15,77
17.10.2024 16:00;-19,74
17.10.2024 16:15;-20,77
17.10.2024 16:30;-20,08
17.10.2024 16:45;-17,62
17.10.2024 17:00;-17,76
17.10.2024 17:15;-18,9
17.10.2024 17:30;-19,25
17.10.2024 17:45;-19,62
17.10.2024 18:00;-22,13
17.10.2024 18:15;-20,46
17.10.2024 18:30;-20,59
17.10.2024 18:45;-19,59
17.10.2024 19:00;-19,27
17.10.2024 19:15;-20,16
17.10.2024 19:30;-19
17.10.2024 19:45;-18,35
17.10.2024 20:00;-18,51
17.10.2024 20:15;-16,99
17.10.2024 20:30;-17,03
17.10.2024 20:45;-18,05
17.10.2024 21:00;-17,75
17.10.2024 21:15;-18,31
17.10.2024 21:30;-18,19
17.10.2024 21:45;-17,74
17.10.2024 22:00;-17,23
17.10.2024 22:15;-18,58
17.10.2024 22:30;-17,36
17.10.2024 22:45;-16,65
17.10.2024 23:00;-17,4
17.10.2024 23:15;-17,22
17.10.2024 23:30;-16,59
17.10.2024 23:45;-16,85
18.10.2024 00:00;-12,39
18.10.2024 00:15;-11,1
18.10.2024 00:30;-10,81
18.10.2024 00:45;-12,1
18.10.2024 01:00;-11,74
18.10.2024 01:15;-10,58
18.10.2024 01:30;-8,77
18.10.2024 01:45;-7,66
18.10.2024 02:00;-8,52
18.10.2024 02:15;-9,27
18.10.2024 02:30;-9,39
18.10.2024 02:45;-8,61
18.10.2024 03:00;-9,51
18.10.2024 03:15;-11,6
18.10.2024 03:30;-12,35
18.10.2024 03:45;-13,62
18.10.2024 04:00;-12,66
18.10.2024 04:15;-11,73
18.10.2024 04:30;-13,94
18.10.2024 04:45;-15,76
18.10.2024 05:00;-16,93
18.10.2024 05:15;-15,48
18.10.2024 05:30;-16,62
18.10.2024 05:45;-17,22
18.10.2024 06:00;-15
18.10.2024 06:15;-15,05
18.10.2024 06:30;-15,63
18.10.2024 06:45;-13,68
18.10.2024 07:00;-10,79
18.10.2024 07:15;-5,48
18.10.2024 07:30;-4,29
18.10.2024 07:45;-7,98
18.10.2024 08:00;-5,48
18.10.2024 08:15;-3,46
18.10.2024 08:30;-0,53
18.10.2024 08:45;1,63
18.10.2024 09:00;4,12
18.10.2024 09:15;8,53
18.10.2024 09:30;01,10,2016
18.10.2024 09:45;14,69
18.10.2024 10:00;9,84
18.10.2024 10:15;2,39
18.10.2024 10:30;15,95
18.10.2024 10:45;14,72
18.10.2024 11:00;10,75
18.10.2024 11:15;15,65
18.10.2024 11:30;11,9
